0.02,783653,14559
0.02,884365,14671
0.00,557246,0
0.02,766267,14905
0.00,512500,0
0.01,1095198,7841
0.03,877507,23049
0.04,954657,33515
0.00,482502,0
0.03,855351,23323
0.00,486737,0
0.02,804164,12347
0.03,768319,22099
0.03,825256,21785
0.02,844592,16123
0.00,611758,0
0.02,795282,13353
0.02,905842,13754
0.00,403747,0
0.02,785652,13673
0.01,950273,13885
0.00,482169,0
0.02,765229,12733
0.02,917322,21741
0.02,821271,16866
0.00,516243,0
0.02,815364,13468
0.00,492114,0
0.00,571281,0
0.00,439989,0
0.00,469227,0
0.00,480506,0
0.00,469488,0
0.02,815309,13327
0.02,850645,14812
0.02,819543,13340
0.01,941565,12888
0.02,783500,13383
0.00,525429,0
0.00,616187,0
0.03,680365,22714
0.02,771295,14388
0.00,472689,0
0.02,783556,15328
0.02,855581,13743
0.00,488501,0
0.02,755503,13356
0.03,898460,23684
0.02,844638,13510
0.00,508828,0
0.03,842412,23247
0.03,678789,22281
0.02,776470,13602
0.00,439128,0
0.02,826061,15505
0.03,814377,21844
0.00,447725,0
0.02,917518,21966
0.02,855512,13110
0.00,564705,0
0.03,899176,23171
0.01,915098,13208
0.03,691495,22927
0.00,495379,0
0.02,784206,13117
0.02,882544,13532
0.01,913670,12226
0.02,850252,14146
0.01,896488,13241
0.00,506076,0
0.00,520575,0
0.02,931556,14955
0.02,898065,14374
0.00,404810,0
0.02,673428,14275
0.02,761766,14250
0.04,758730,28138
0.02,830409,15810
0.02,852168,12923
